Reading Airport file from airports.txt
Read Airports: There were 5740 Airports with IATA code
Reading Routes file from routes.txt
Read Routes: There were 68292 routes with IATA code
Calculating Page Rank
PageRank Result:
499 : 0.000380634879415 -> Piarco, Trinidad and Tobago
500 : 0.000378350009672 -> St Petersburg Clearwater Intl, United States
501 : 0.00037819212817 -> Lifou, New Caledonia
502 : 0.00037662662004 -> Maputo, Mozambique
503 : 0.000374284942178 -> Buffalo Niagara Intl, United States
504 : 0.000373987136217 -> Adi Sutjipto, Indonesia
505 : 0.000371544862354 -> St Johns Intl, Canada
506 : 0.00037126944551 -> Kirkwall, United Kingdom
507 : 0.000370120188427 -> Trapani Birgi, Italy
508 : 0.000369504292733 -> Tokua Airport, Papua New Guinea
509 : 0.000369226580941 -> Edward G Pitka Sr, United States
510 : 0.000367956670194 -> Sam Ratulangi, Indonesia
511 : 0.000366459510022 -> Calicut, India
512 : 0.000366176586811 -> Providenciales, Turks and Caicos Islands
513 : 0.000366059787986 -> Peshawar Intl, Pakistan
514 : 0.00036567430163 -> Reno Tahoe Intl, United States
515 : 0.000365499614292 -> Campo Grande, Brazil
516 : 0.000365111005299 -> Mount Hagen, Papua New Guinea
517 : 0.000365019598799 -> Wattay Intl, Laos
518 : 0.000364769965384 -> Leite Lopes, Brazil
519 : 0.000364378128792 -> Phnom Penh Intl, Cambodia
520 : 0.000363874769984 -> Grantley Adams Intl, Barbados
521 : 0.000363591830299 -> Es Senia, Algeria
522 : 0.00036353855215 -> Kilimanjaro Intl, Tanzania
523 : 0.000362843117881 -> Olaya Herrera, Colombia
524 : 0.000361221585444 -> Cambridge Bay, Canada
525 : 0.000361106432633 -> Durban Intl, South Africa
526 : 0.000360885814427 -> Sharjah Intl, United Arab Emirates
527 : 0.000360692623668 -> Eppley Afld, United States
528 : 0.000360623322226 -> Salzburg, Austria
529 : 0.000359915749737 -> St Denis Gillot, Reunion
530 : 0.000358672093121 -> Pampulha Carlos Drummond De Andrade, Brazil
531 : 0.000357960679503 -> Leon M Ba, Gabon
532 : 0.000357867827014 -> Ponta Delgada, Portugal
533 : 0.000357818741545 -> Nadzab, Papua New Guinea
534 : 0.000357515129824 -> Narsarsuaq, Greenland
535 : 0.000357127503612 -> Toncontin Intl, Honduras
536 : 0.000356784183289 -> Ufa, Russia
537 : 0.00035543587098 -> Dionysios Solomos, Greece
538 : 0.000354313335804 -> Santiago, Spain
539 : 0.000352353696475 -> Leipzig Halle, Germany
540 : 0.000351145163872 -> Maya Maya, Congo (Brazzaville)
541 : 0.000350979898335 -> Lesquin, France
542 : 0.000348922681067 -> Reus, Spain
543 : 0.000348853168278 -> Santarem, Brazil
544 : 0.000347950187425 -> El Plumerillo, Argentina
545 : 0.000347536953043 -> Tenerife Norte, Spain
546 : 0.000347252928144 -> La Mesa Intl, Honduras
547 : 0.000345434433654 -> Benina, Libya
548 : 0.000344637075176 -> General Ignacio P Garcia Intl, Mexico
549 : 0.000344583624117 -> Norfolk Intl, United States
550 : 0.000344491361866 -> Broome, Australia
551 : 0.000344131806785 -> La Tontouta, New Caledonia
552 : 0.000344128022319 -> Tirana Rinas, Albania
553 : 0.000343306217095 -> Torino, Italy
554 : 0.000342632501168 -> Birmingham Intl, United States
555 : 0.000341076204728 -> Norman Wells, Canada
556 : 0.000340466664564 -> Owen Roberts Intl, Cayman Islands
557 : 0.000339679202195 -> Entzheim, France
558 : 0.000339604511772 -> Treviso, Italy
559 : 0.000339429616342 -> Rostov Na Donu, Russia
560 : 0.000338679966924 -> Alghero, Italy
561 : 0.000337074796571 -> Waskaganish Airport, Canada
562 : 0.000335991800063 -> Osh, Kyrgyzstan
563 : 0.000335829369274 -> Cyril E King, Virgin Islands
564 : 0.000335826901842 -> Sultan Syarif Kasim Ii, Indonesia
565 : 0.000334952489568 -> Kona Intl At Keahole, United States
566 : 0.000334729933681 -> Albany Intl, United States
567 : 0.000334608021377 -> Theodore Francis Green State, United States
568 : 0.000334011744427 -> Fort Yukon, United States
569 : 0.000333357243485 -> Quanzhou Airport, China
570 : 0.000331822140996 -> Hurghada Intl, Egypt
571 : 0.000331463422382 -> Lamezia Terme, Italy
572 : 0.000331389570553 -> Wai Sha Airport, China
573 : 0.000329466324053 -> Pattimura, Indonesia
574 : 0.000329211937504 -> Wiley Post Will Rogers Mem, United States
575 : 0.000328677187497 -> Tbilisi, Georgia
576 : 0.000327808791878 -> Pyrzowice, Poland
577 : 0.000327382516488 -> Le Raizet, Guadeloupe
578 : 0.000326676454364 -> Khrabrovo, Russia
579 : 0.000325435624472 -> Dortmund, Germany
580 : 0.000323762501769 -> Ordos Ejin Horo, China
581 : 0.000323608634714 -> Kalskag Airport, United States
582 : 0.000321900141256 -> Marechal Cunha Machado Intl, Brazil
583 : 0.000321834515444 -> Augusto Severo, Brazil
584 : 0.000321750236568 -> Ljubljana, Slovenia
585 : 0.000321686572257 -> Exeter, United Kingdom
586 : 0.000321210661562 -> Munda Airport, Solomon Islands
587 : 0.000318717345784 -> Poretta, France
588 : 0.00031864447083 -> Temindung, Indonesia
589 : 0.000318124338112 -> Richmond Intl, United States
590 : 0.000317735315091 -> Sendai, Japan
591 : 0.000317455745447 -> Chisinau Intl, Moldova
592 : 0.000317241337668 -> Gerald R Ford Intl, United States
593 : 0.000316932257167 -> Bromma, Sweden
594 : 0.000316160741118 -> Mikonos, Greece
595 : 0.00031589758511 -> Big Trout Lake Airport, Canada
596 : 0.000314996633415 -> Ambouli International Airport, Djibouti
597 : 0.000314864992789 -> Rangiroa, French Polynesia
598 : 0.000314622074705 -> Ambrosio L V Taravella, Argentina
599 : 0.000312679732391 -> Francisco Bangoy International, Philippines
600 : 0.000312243143498 -> Strachowice, Poland
601 : 0.000311951433553 -> Grayling Airport, United States
602 : 0.000311471423041 -> Ching Chuang Kang, Taiwan
603 : 0.000311141673125 -> Boise Air Terminal, United States
604 : 0.000309658135246 -> Zadar, Croatia
605 : 0.000308626011372 -> Tulsa Intl, United States
606 : 0.000306915511858 -> Simferopol Intl, Ukraine
607 : 0.000306710780335 -> Lihue, United States
608 : 0.000304992486781 -> Queenstown, New Zealand
609 : 0.000303911975231 -> Bern Belp, Switzerland
610 : 0.000303231754539 -> Wewak Intl, Papua New Guinea
611 : 0.000302041983064 -> Greater Rochester Intl, United States
612 : 0.000300314006729 -> Tucson Intl, United States
613 : 0.000299663302714 -> Khomutovo, Russia
614 : 0.000299630713768 -> Zarzis, Tunisia
615 : 0.000298924098294 -> Kodiak, United States
616 : 0.000298884458428 -> Del Caribe Intl Gen Santiago Marino, Venezuela
617 : 0.000298715957464 -> Zumbi Dos Palmares, Brazil
618 : 0.000297829921553 -> Pula, Croatia
619 : 0.000297559040043 -> Aktau, Kazakhstan
620 : 0.00029720917809 -> Varna, Bulgaria
621 : 0.000297101965654 -> Inezgane, Morocco
622 : 0.000296248162159 -> Talagi, Russia
623 : 0.000296208487758 -> Bateen, United Arab Emirates
624 : 0.000296196423716 -> Jaipur, India
625 : 0.000296079128272 -> Shannon, Ireland
626 : 0.000296042516567 -> Mineralnyye Vody, Russia
627 : 0.000295923848687 -> Tte Av Jorge Henrich Arauz, Bolivia
628 : 0.000295860187187 -> Greenville-Spartanburg International, United States
629 : 0.000295735478725 -> Ndjili Intl, Congo (Kinshasa)
630 : 0.000294666460713 -> Charleston Afb Intl, United States
631 : 0.000294330537496 -> Cerro Moreno Intl, Chile
632 : 0.000294221744182 -> Husein Sastranegara, Indonesia
633 : 0.000293838476276 -> Kish Island, Iran
634 : 0.000293581061945 -> Hammerfest Airport, Norway
635 : 0.000292288234663 -> Deadhorse, United States
636 : 0.000291604757389 -> Philip S W Goldson Intl, Belize
637 : 0.000291330451049 -> Santa Maria Airport, Brazil
638 : 0.000290985414719 -> Ontario Intl, United States
639 : 0.000289897110554 -> Le Lamentin, Martinique
640 : 0.000289838379509 -> James M Cox Dayton Intl, United States
641 : 0.000289802043581 -> St Marys Airport, United States
642 : 0.000288831349852 -> Brunei Intl, Brunei
643 : 0.000287582384824 -> Changzhou, China
644 : 0.000287522067571 -> Roschino, Russia
645 : 0.000286546002718 -> Gnassingbe Eyadema Intl, Togo
646 : 0.00028651873263 -> Carrasco Intl, Uruguay
647 : 0.000285988636675 -> Visby, Sweden
648 : 0.000285763535104 -> Jefman, Indonesia
649 : 0.000285331019419 -> Goa, India
650 : 0.000283878680975 -> Teniente Alejandro Velasco Astete Intl, Peru
651 : 0.00028324599915 -> Christiansted Harbor Seaplane Base, Virgin Islands
652 : 0.00028324599915 -> Boulder City Municipal Airport, United States
653 : 0.00028324599915 -> Grand Canyon West Airport, United States
654 : 0.00028324599915 -> Scappoose Industrial Airpark, United States
655 : 0.000283112731071 -> Marudi, Malaysia
656 : 0.000282442552003 -> Freetown Lungi, Sierra Leone
657 : 0.000281387817658 -> Kabul Intl, Afghanistan
658 : 0.000280254930693 -> Nagasaki, Japan
659 : 0.000280193807996 -> Russian Mission Airport, United States
660 : 0.000280144091068 -> Zahedan Intl, Iran
661 : 0.000279918338711 -> Fresno Yosemite Intl, United States
662 : 0.000278535068295 -> Kuujjuarapik Airport, Canada
663 : 0.00027681135973 -> Rotterdam, Netherlands
664 : 0.000276098086077 -> Shageluk Airport, United States
665 : 0.000275291902981 -> City Centre, Canada
666 : 0.000274594228986 -> Silvio Pettirossi Intl, Paraguay
667 : 0.000274528682705 -> Iloilo, Philippines
668 : 0.000274254310621 -> Dushanbe, Tajikistan
669 : 0.000273792657435 -> Arviat, Canada
670 : 0.000273753573519 -> Bocas Del Toro Intl, Panama
671 : 0.000273696430582 -> Devi Ahilyabai Holkar, India
672 : 0.000273357832277 -> Aden Intl, Yemen
673 : 0.000272351354326 -> San Pedro, Belize
674 : 0.000272272272766 -> Santa Maria, Brazil
675 : 0.000272244113988 -> Wales Airport, United States
676 : 0.000272149284794 -> Daniel Oduber Quiros Intl, Costa Rica
677 : 0.00027175055281 -> Resolute Bay, Canada
678 : 0.000270707690881 -> Attawapiskat Airport, Canada
679 : 0.000270147049044 -> Churchill, Canada
680 : 0.000269756188343 -> Casale, Italy
681 : 0.000268990098267 -> Des Moines Intl, United States
682 : 0.000268974624937 -> Madang, Papua New Guinea
683 : 0.000268473309061 -> Canberra, Australia
684 : 0.00026728915598 -> Yaounde Nsimalen, Cameroon
685 : 0.00026706644736 -> Norsup Airport, Vanuatu
686 : 0.000265812643976 -> Banjul Intl, Gambia
687 : 0.000265637824815 -> Anvik Airport, United States
688 : 0.000265614517123 -> Kelowna, Canada
689 : 0.000265435713029 -> Tabriz Intl, Iran
690 : 0.000265313700706 -> Adams Fld, United States
691 : 0.000265291848154 -> Saint Catherine, France
692 : 0.000264637722922 -> Sandy Lake Airport, Canada
693 : 0.000264246605654 -> Licenciado Adolfo Lopez Mateos Intl, Mexico
694 : 0.000263659715013 -> Mc Ghee Tyson, United States
695 : 0.000263123362632 -> Lawica, Poland
696 : 0.000262696244582 -> Samui, Thailand
697 : 0.00026264068856 -> Guernsey, Guernsey
698 : 0.00026259875838 -> Muskrat Dam Airport, Canada
699 : 0.00026254272613 -> Culiacan Intl, Mexico
700 : 0.000262150864643 -> Boeing Fld King Co Intl, United States
701 : 0.000262095622912 -> Syamsudin Noor, Indonesia
702 : 0.000262020284059 -> Sud Corse, France
703 : 0.000261725351155 -> Alfredo Vasquez Cobo, Colombia
704 : 0.000261216745485 -> Toamasina, Madagascar
705 : 0.000261133365116 -> Manchester Regional Airport, United States
706 : 0.000261089001723 -> Toussaint Louverture Intl, Haiti
707 : 0.000260366834249 -> Balandino, Russia
708 : 0.000259987978011 -> Puvirnituq Airport, Canada
709 : 0.000259885340299 -> Jerez, Spain
710 : 0.000259745526417 -> Williams Harbour Airport, Canada
711 : 0.000259650466519 -> Windhoek Hosea Kutako International Airport , Namibia
712 : 0.000259071466691 -> Jijiga Airport, Ethiopia
713 : 0.000258881024805 -> Maraba, Brazil
714 : 0.000258763035063 -> Tiga Airport, New Caledonia
715 : 0.000258763035063 -> Ouvea, New Caledonia
716 : 0.000256650785164 -> Zamboanga Intl, Philippines
717 : 0.000256231923333 -> Adana, Turkey
718 : 0.000255940440015 -> Weihai Airport, China
719 : 0.000255862474345 -> Bob Hope, United States
720 : 0.000255236792727 -> Jorge Wilsterman, Bolivia
721 : 0.000254522374638 -> Senou, Mali
722 : 0.000254250932609 -> Tanana Airport, United States
723 : 0.000254094367874 -> Bearskin Lake Airport, Canada
724 : 0.000254038777659 -> El Tepual Intl, Chile
725 : 0.000253801965529 -> Kongiganak Airport, United States
726 : 0.000253619407495 -> Wapekeka Airport, Canada
727 : 0.000253568223801 -> Pierre Regional Airport, United States
728 : 0.000253203531439 -> Ten Cel Av Cesar Bombonato, Brazil
729 : 0.000253143275278 -> Kefallinia, Greece
730 : 0.000252911232748 -> Regina Intl, Canada
731 : 0.000251994023631 -> Norman Manley Intl, Jamaica
732 : 0.000251802189209 -> Podgorica, Montenegro
733 : 0.000251393597851 -> Ruby Airport, United States
734 : 0.000250840941231 -> M R Stefanik, Slovakia
735 : 0.000250585818582 -> Achmad Yani, Indonesia
736 : 0.000250344358584 -> Sturup, Sweden
737 : 0.000249785591403 -> Lajes, Portugal
738 : 0.000249467684118 -> El Paso Intl, United States
739 : 0.000248859535521 -> McGrath Airport, United States
740 : 0.000248763937266 -> Lucknow, India
741 : 0.000248738462665 -> Prestwick, United Kingdom
742 : 0.000248371845139 -> Regional De Maringa Silvio Name Junior, Brazil
743 : 0.00024829397164 -> Bournemouth, United Kingdom
744 : 0.000248152834653 -> Omsk, Russia
745 : 0.000247332520117 -> Roche Harbor Seaplane Base, United States
746 : 0.000247119335436 -> Sultan Ismail, Malaysia
747 : 0.000245679000448 -> Santa Cruz, Bolivia
748 : 0.00024545893083 -> Kugluktuk, Canada
749 : 0.000244513768334 -> General Manuel Carlos Piar, Venezuela
750 : 0.000244347376603 -> Hamilton Airport, Australia
751 : 0.00024394825657 -> Zanzibar, Tanzania
752 : 0.000243814290217 -> Diego Aracena Intl, Chile
753 : 0.000243810656485 -> La Chinita Intl, Venezuela
754 : 0.00024352839813 -> Makkovik Airport, Canada
755 : 0.000243028322711 -> Kwigillingok Airport, United States
756 : 0.000242683309212 -> Westchester Co, United States
757 : 0.000241125999828 -> Graz, Austria
758 : 0.000240516257739 -> Caye Caulker Airport, Belize
759 : 0.000240326187224 -> Qaqortoq Heliport, Greenland
760 : 0.000239920087429 -> Save, Sweden
761 : 0.000239224289305 -> Rodriguez Ballon, Peru
762 : 0.000238342969406 -> Kashechewan Airport, Canada
763 : 0.000237800866155 -> El Carano, Colombia
764 : 0.000237328214738 -> Cataratas Intl, Brazil
765 : 0.000237188929982 -> Long Beach, United States
766 : 0.000236932557513 -> Mediterranee, France
767 : 0.000236629688797 -> Stebbins Airport, United States
768 : 0.000235625584761 -> Baden Airpark, Germany
769 : 0.000235209912238 -> Dayong Airport, China
770 : 0.000234779292997 -> Akron Canton Regional Airport, United States
771 : 0.000234701349102 -> Managua Intl, Nicaragua
772 : 0.000234453386257 -> Qaanaaq Airport, Greenland
773 : 0.000233803222804 -> Belfast City, United Kingdom
774 : 0.00023360281339 -> Rasht, Iran
775 : 0.000233478263942 -> Katima Mulilo Airport, Namibia
776 : 0.000233365658686 -> Syracuse Hancock Intl, United States
777 : 0.000233279429849 -> Gurney Airport, Papua New Guinea
778 : 0.000233261441841 -> Kununurra, Australia
779 : 0.000232877672602 -> Gjoa Haven, Canada
780 : 0.000232636378126 -> Murcia San Javier, Spain
781 : 0.000231763063591 -> Zhangxiao, China
782 : 0.000230945460405 -> Mont Joli, Canada
783 : 0.000230733325752 -> Harrisburg Intl, United States
784 : 0.000229993907038 -> Londrina, Brazil
785 : 0.000229537279788 -> Fort Mcmurray, Canada
786 : 0.000229457037342 -> Postville Airport, Canada
787 : 0.000228777744473 -> Shaktoolik Airport, United States
788 : 0.000228599861563 -> Quinhagak Airport, United States
789 : 0.000228176598281 -> Pikangikum Airport, Canada
790 : 0.000227948515585 -> Rundu, Namibia
791 : 0.000227948515585 -> Ondangwa Airport, Namibia
792 : 0.000227743868952 -> Elim Airport, United States
793 : 0.000227656466869 -> Capitan Oriel Lea Plaza, Bolivia
794 : 0.000227441050065 -> Goloson Intl, Honduras
795 : 0.000227092431246 -> Tefe, Brazil
796 : 0.000226930353372 -> Srinagar, India
797 : 0.000226636759091 -> Allgau, Germany
798 : 0.000226567891502 -> Vishakhapatnam, India
799 : 0.000226304723276 -> Juana Azurduy De Padilla, Bolivia
800 : 0.000226038550693 -> Kenmore Air Harbor Seaplane Base, United States
801 : 0.000225809953245 -> Dzaoudzi Pamandzi, Mayotte
802 : 0.000225669376055 -> Chevery Airport, Canada
803 : 0.000224925090366 -> Alice Springs, Australia
804 : 0.000224905902216 -> Linz, Austria
805 : 0.000224588640143 -> Traian Vuia, Romania
806 : 0.000224228684333 -> Diosdado Macapagal International, Philippines
807 : 0.000223990642402 -> Mombasa Moi Intl, Kenya
808 : 0.000223848551951 -> St. Lewis (Fox Harbour) Airport, Canada
809 : 0.00022346616704 -> Odesa Intl, Ukraine
810 : 0.000223074413152 -> El Tari, Indonesia
811 : 0.000222852067588 -> Baotou Airport, China
812 : 0.000222606360688 -> Gustavo Rojas Pinilla, Colombia
813 : 0.000222327102824 -> Launceston, Australia
814 : 0.000221805083952 -> Hiva Oa-Atuona Airport, French Polynesia
815 : 0.000221805083952 -> Nuku Hiva, French Polynesia
816 : 0.000221795156364 -> Saskatoon J G Diefenbaker Intl, Canada
817 : 0.000221103232184 -> Berbera, Somalia
818 : 0.000220459108197 -> Gustavus Airport, United States
819 : 0.000220388493714 -> Kulusuk, Greenland
820 : 0.000219734697031 -> Whale Cove Airport, Canada
821 : 0.000219546758006 -> Igloolik Airport, Canada
822 : 0.000219400780392 -> Jinghong, China
823 : 0.000219099466589 -> Mahlon Sweet Fld, United States
824 : 0.000218967315217 -> Mangalore, India
825 : 0.000218193005562 -> Brevig Mission Airport, United States
826 : 0.000217145069897 -> Presidente Peron, Argentina
827 : 0.000217078357309 -> Chefornak Airport, United States
828 : 0.000216997134061 -> Ernest A Love Fld, United States
829 : 0.000216693657723 -> Spokane Intl, United States
830 : 0.000216584434637 -> Frank Pais Intl, Cuba
831 : 0.000216520740022 -> Cunnamulla Airport, Australia
832 : 0.000216292381676 -> Koyuk Alfred Adams Airport, United States
833 : 0.000216260165929 -> Sitka Rocky Gutierrez, United States
834 : 0.000215742421999 -> Nizhny Novgorod, Russia
835 : 0.000215411288419 -> Holy Cross Airport, United States
836 : 0.00021495471663 -> Wichita Mid Continent, United States
837 : 0.000214782836764 -> Alta, Norway
838 : 0.000214692764876 -> Mota Lava Airport, Vanuatu
839 : 0.000214692764876 -> Sola Airport, Vanuatu
840 : 0.000214170448564 -> Heho, Burma
841 : 0.000213843201629 -> Rimini, Italy
842 : 0.0002136713565 -> Salluit Airport, Canada
843 : 0.000213304222825 -> Erbil Intl, Iraq
844 : 0.000213175573051 -> Seychelles Intl, Seychelles
845 : 0.000212992899543 -> Nampula, Mozambique
846 : 0.000212770259554 -> Ibn Batouta, Morocco
847 : 0.000212653519638 -> Tivat, Montenegro
848 : 0.000212207806306 -> Lombok International Airport, Indonesia
849 : 0.000212133331671 -> NW Arkansas Regional, United States
850 : 0.00021170983462 -> Dane Co Rgnl Truax Fld, United States
851 : 0.00021133278842 -> Genova Sestri, Italy
852 : 0.000211116307401 -> Taloyoak, Canada
853 : 0.000210944110548 -> Datadawai Airport, Indonesia
854 : 0.000210792502571 -> Maningrida Airport, Australia
855 : 0.000210552023195 -> Kipnuk Airport, United States
856 : 0.000210362003332 -> Puerto Princesa, Philippines
857 : 0.000210143533836 -> Craig Seaplane Base, United States
858 : 0.000209937226116 -> Skopje, Macedonia
859 : 0.000209518493423 -> Bora Bora, French Polynesia
860 : 0.000208281483096 -> Hiroshima, Japan
861 : 0.00020799424849 -> Niigata, Japan
862 : 0.000207914877631 -> Craig Cove Airport, Vanuatu
863 : 0.000207824044566 -> Wunnumin Lake Airport, Canada
864 : 0.000207687211565 -> Chesterfield Inlet Airport, Canada
865 : 0.000207435799177 -> Friday Harbor Seaplane Base, United States
866 : 0.000207321371558 -> Summer Beaver Airport, Canada
867 : 0.000207064046426 -> Bettles, United States
868 : 0.000206807621013 -> Kangiqsujuaq - Wakeham Bay Airport, Canada
869 : 0.000206055754786 -> Ngorangora Airport, Solomon Islands
870 : 0.00020571037425 -> Bujumbura Intl, Burundi
871 : 0.000205231832994 -> Kangirsuk Airport, Canada
